time,Cm,Cd,Cl,Cl_f,Cl_r,source
289.62,-0.00498397099,1.37898218,0.201944244,0.0959881508,0.105956093,forceCoeffs-old.dat
289.63,-0.00498334794,1.37902462,0.203446131,0.0967397177,0.106706414,forceCoeffs-old.dat
289.64,-0.00498258358,1.37909785,0.204942477,0.097488655,0.107453822,forceCoeffs-old.dat
289.65,-0.00498167792,1.37911313,0.206567064,0.0983018543,0.10826521,forceCoeffs-old.dat
289.66,-0.00498063189,1.37920873,0.207944925,0.0989918307,0.108953094,forceCoeffs-old.dat
289.67,-0.00497944472,1.37929411,0.20933966,0.0996903852,0.109649275,forceCoeffs-old.dat
289.68,-0.00497811598,1.37932321,0.21086862,0.100456194,0.110412426,forceCoeffs-old.dat
289.69,-0.00497664621,1.37936943,0.212362059,0.101204383,0.111157676,forceCoeffs-old.dat
289.7,-0.0049750358,1.37940344,0.213682217,0.101866072,0.111816144,forceCoeffs-old.dat
289.71,-0.00497328387,1.37945207,0.215214921,0.102634177,0.112580745,forceCoeffs-old.dat
289.72,-0.00497139121,1.37951477,0.21656986,0.103313539,0.113256321,forceCoeffs-old.dat
289.73,-0.00496935756,1.3795794,0.218011859,0.104036572,0.113975287,forceCoeffs-old.dat
289.74,-0.00496718286,1.37963625,0.219480429,0.104773031,0.114707397,forceCoeffs-old.dat
289.75,-0.00496486743,1.37969086,0.220882054,0.10547616,0.115405895,forceCoeffs-old.dat
289.76,-0.00496241113,1.37974039,0.222296549,0.106185863,0.116110686,forceCoeffs-old.dat
289.77,-0.00495981402,1.37979993,0.223693094,0.106886733,0.116806361,forceCoeffs-old.dat
289.78,-0.00495707614,1.3798572,0.225075181,0.107580514,0.117494666,forceCoeffs-old.dat
289.79,-0.00495419745,1.37991335,0.226466694,0.10827915,0.118187545,forceCoeffs-old.dat
289.8,-0.00495117795,1.37998151,0.227873994,0.108985819,0.118888175,forceCoeffs-old.dat
289.81,-0.00494801796,1.38004346,0.22923429,0.109669127,0.119565163,forceCoeffs-old.dat
289.82,-0.00494471748,1.3801221,0.230592839,0.110351702,0.120241137,forceCoeffs-old.dat
289.83,-0.0049412765,1.38019517,0.23197896,0.111048204,0.120930756,forceCoeffs-old.dat
289.84,-0.00493769509,1.38026367,0.233385964,0.111755287,0.121630677,forceCoeffs-old.dat
289.85,-0.00493397352,1.38032367,0.23473758,0.112434817,0.122302764,forceCoeffs-old.dat
289.86,-0.00493011172,1.38042032,0.235996402,0.11306809,0.122928313,forceCoeffs-old.dat
289.87,-0.00492610966,1.38045082,0.237323898,0.113735839,0.123588059,forceCoeffs-old.dat
289.88,-0.00492196735,1.38050637,0.238687321,0.114421693,0.124265628,forceCoeffs-old.dat
289.89,-0.00491768496,1.38058176,0.240083763,0.115124197,0.124959566,forceCoeffs-old.dat
289.9,-0.00491326295,1.38069071,0.241379418,0.115776446,0.125602972,forceCoeffs-old.dat
289.91,-0.00490870133,1.38073533,0.242650669,0.116416633,0.126234036,forceCoeffs-old.dat
289.92,-0.00490399995,1.38080336,0.243955238,0.117073619,0.126881619,forceCoeffs-old.dat
289.93,-0.0048991591,1.38089485,0.245199768,0.117700725,0.127499043,forceCoeffs-old.dat
289.94,-0.00489417863,1.38094429,0.246488711,0.118350177,0.128138534,forceCoeffs-old.dat
289.95,-0.00488905869,1.38102873,0.247798492,0.119010187,0.128788304,forceCoeffs-old.dat
289.96,-0.00488379956,1.38109879,0.249099055,0.119665728,0.129433327,forceCoeffs-old.dat
289.97,-0.00487840154,1.38117397,0.250349893,0.120296545,0.130053348,forceCoeffs-old.dat
289.98,-0.0048728646,1.38124546,0.251590224,0.120922247,0.130667977,forceCoeffs-old.dat
289.99,-0.00486718875,1.38132182,0.25284719,0.121556406,0.131290784,forceCoeffs-old.dat
290.0,-0.00486137421,1.3814013,0.254123448,0.12220035,0.131923098,forceCoeffs-recovery.dat
290.01,-0.0048554213,1.38147065,0.255358103,0.12282363,0.132534473,forceCoeffs-recovery.dat
290.02,-0.00484933023,1.38155932,0.25653358,0.12341746,0.13311612,forceCoeffs-recovery.dat
290.03,-0.00484310101,1.38158252,0.25774378,0.124028789,0.133714991,forceCoeffs-recovery.dat
290.04,-0.00483673331,1.38171213,0.25904881,0.124687672,0.134361138,forceCoeffs-recovery.dat
290.05,-0.00483022774,1.38187452,0.260306143,0.125322844,0.134983299,forceCoeffs-recovery.dat
290.06,-0.00482358452,1.38198824,0.26146267,0.12590775,0.135554919,forceCoeffs-recovery.dat
290.07,-0.0048168039,1.38208902,0.262622696,0.126494544,0.136128152,forceCoeffs-recovery.dat
290.08,-0.00480988595,1.38206434,0.263853587,0.127116908,0.136736679,forceCoeffs-recovery.dat
290.09,-0.00480283093,1.38213637,0.265041302,0.12771782,0.137323482,forceCoeffs-recovery.dat
290.1,-0.00479563894,1.3822357,0.266222244,0.128315483,0.137906761,forceCoeffs-recovery.dat
290.11,-0.0047883102,1.38232106,0.267307282,0.128865331,0.138441951,forceCoeffs-recovery.dat
290.12,-0.00478084444,1.38244008,0.268585828,0.12951207,0.139073759,forceCoeffs-recovery.dat
290.13,-0.00477324241,1.38255825,0.269683195,0.130068355,0.13961484,forceCoeffs-recovery.dat
290.14,-0.00476550409,1.38266302,0.270835083,0.130652038,0.140183046,forceCoeffs-recovery.dat
290.15,-0.00475763005,1.38267123,0.271891417,0.131188078,0.140703339,forceCoeffs-recovery.dat
290.16,-0.00474962011,1.38277726,0.2730389,0.13176983,0.14126907,forceCoeffs-recovery.dat
290.17,-0.00474147459,1.38282798,0.274168255,0.132342653,0.141825602,forceCoeffs-recovery.dat
290.18,-0.004733194,1.3829221,0.27522436,0.132878986,0.142345374,forceCoeffs-recovery.dat
290.19,-0.00472477794,1.38302226,0.276398782,0.133474613,0.142924169,forceCoeffs-recovery.dat
290.2,-0.00471622695,1.38312577,0.277516415,0.13404198,0.143474434,forceCoeffs-recovery.dat
290.21,-0.00470754132,1.38321717,0.278640278,0.134612598,0.14402768,forceCoeffs-recovery.dat
290.22,-0.00469872165,1.38331399,0.279608321,0.135105439,0.144502882,forceCoeffs-recovery.dat
290.23,-0.00468976755,1.38339562,0.280652982,0.135636723,0.145016258,forceCoeffs-recovery.dat
290.24,-0.00468067921,1.3834796,0.28174525,0.136191946,0.145553304,forceCoeffs-recovery.dat
290.25,-0.00467145708,1.38354827,0.282834782,0.136745934,0.146088848,forceCoeffs-recovery.dat
290.26,-0.00466210167,1.38367713,0.283869988,0.137272892,0.146597096,forceCoeffs-recovery.dat
290.27,-0.00465261324,1.38378705,0.284853652,0.137774213,0.147079439,forceCoeffs-recovery.dat
290.28,-0.00464299175,1.38388711,0.285918335,0.138316176,0.147602159,forceCoeffs-recovery.dat
290.29,-0.00463323762,1.38397718,0.286984343,0.138858934,0.148125409,forceCoeffs-recovery.dat
290.3,-0.00462335124,1.38406001,0.288008892,0.139381095,0.148627797,forceCoeffs-recovery.dat
290.31,-0.00461333277,1.3841778,0.289036774,0.139905054,0.14913172,forceCoeffs-recovery.dat
290.32,-0.00460318279,1.38432737,0.289946621,0.140370128,0.149576493,forceCoeffs-recovery.dat
290.33,-0.00459290073,1.38439333,0.291047952,0.140931075,0.150116877,forceCoeffs-recovery.dat
290.34,-0.00458248774,1.38448352,0.291965536,0.14140028,0.150565256,forceCoeffs-recovery.dat
290.35,-0.00457194367,1.38460013,0.292950559,0.141903336,0.151047223,forceCoeffs-recovery.dat
290.36,-0.00456126903,1.38467473,0.293883145,0.142380303,0.151502841,forceCoeffs-recovery.dat
290.37,-0.00455046387,1.38477368,0.294852908,0.14287599,0.151976918,forceCoeffs-recovery.dat
290.38,-0.00453952856,1.38486349,0.295835089,0.143378016,0.152457073,forceCoeffs-recovery.dat
